,Unnamed: 0,SampleName,SequencingRun_or_FolderName,Read1_Name,Read1_checksum,Read1_Count,Read2_Name,Read2_checksum,Read2_Count,PairEnd_ReadCount_Equal?,Fastq_PATH,r1_zip,r2_zip,r1_key1,r1_r2_
3162,3162,SGLP-0047,SGPC-02,SGLP-0047_S46_L001_R1_001.fastq.gz;SGLP-0047_S46_L002_R1_001.fastq.gz,5843c5fb570483cca790346ec63219d8;d679514c935e6c098c412e65e420bdd9,1088374;1128726,SGLP-0047_S46_L001_R2_001.fastq.gz;SGLP-0047_S46_L002_R2_001.fastq.gz,ecef034c04bcaf0c486bb96183b75bcd;2f5f39103c5a150757899033485a07e7,1088374;1128726,Yes,HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,"{'SGLP-0047_S46_L001_R1_001.fastq.gz': '5843c5fb570483cca790346ec63219d8', 'SGLP-0047_S46_L002_R1_001.fastq.gz': 'd679514c935e6c098c412e65e420bdd9'}","{'SGLP-0047_S46_L001_R2_001.fastq.gz': 'ecef034c04bcaf0c486bb96183b75bcd', 'SGLP-0047_S46_L002_R2_001.fastq.gz': '2f5f39103c5a150757899033485a07e7'}",SGLP-0047_S46_L001_R1_001.fastq.gz,{}
3163,3163,SGLP-0048,SGPC-02,SGLP-0048_S47_L001_R1_001.fastq.gz;SGLP-0048_S47_L002_R1_001.fastq.gz,613c8efb94db7e78acc7dfbc2449b0e1;abf8a3f47d4c6c3e3e583e721d286505,953487;985344,SGLP-0048_S47_L001_R2_001.fastq.gz;SGLP-0048_S47_L002_R2_001.fastq.gz,a59e511ecfcecdbeeb25549f1a8e019a;8d4497d3d2f11fec911a9d45936a4b4e,953487;985344,Yes,HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,"{'SGLP-0048_S47_L001_R1_001.fastq.gz': '613c8efb94db7e78acc7dfbc2449b0e1', 'SGLP-0048_S47_L002_R1_001.fastq.gz': 'abf8a3f47d4c6c3e3e583e721d286505'}","{'SGLP-0048_S47_L001_R2_001.fastq.gz': 'a59e511ecfcecdbeeb25549f1a8e019a', 'SGLP-0048_S47_L002_R2_001.fastq.gz': '8d4497d3d2f11fec911a9d45936a4b4e'}",SGLP-0048_S47_L001_R1_001.fastq.gz,{}
3164,3164,SGLP-0049,SGPC-02,SGLP-0049_S48_L001_R1_001.fastq.gz;SGLP-0049_S48_L002_R1_001.fastq.gz,5fedf98ef7ef921cb117ec8d911d62b5;1b43958ae0b40188a54fe4f623dfbbd6,5607341;5825981,SGLP-0049_S48_L001_R2_001.fastq.gz;SGLP-0049_S48_L002_R2_001.fastq.gz,ae213676614ca43fd64ed55959dc99c9;05079b1dfe447aa1eabb4ca338617a27,5607341;5825981,Yes,HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,"{'SGLP-0049_S48_L001_R1_001.fastq.gz': '5fedf98ef7ef921cb117ec8d911d62b5', 'SGLP-0049_S48_L002_R1_001.fastq.gz': '1b43958ae0b40188a54fe4f623dfbbd6'}","{'SGLP-0049_S48_L001_R2_001.fastq.gz': 'ae213676614ca43fd64ed55959dc99c9', 'SGLP-0049_S48_L002_R2_001.fastq.gz': '05079b1dfe447aa1eabb4ca338617a27'}",SGLP-0049_S48_L001_R1_001.fastq.gz,{}
3165,3165,SGLP-0050,SGPC-02,SGLP-0050_S49_L001_R1_001.fastq.gz;SGLP-0050_S49_L002_R1_001.fastq.gz,d6204ae44e14ab1c0c9b78faa2ab0578;30275f3e4245f6728f644b1767ae95e0,1264818;1314533,SGLP-0050_S49_L001_R2_001.fastq.gz;SGLP-0050_S49_L002_R2_001.fastq.gz,226812dc8f44ec40b0e030865a71c6a3;aefd579f68c36e13625e54cc434c9872,1264818;1314533,Yes,HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,"{'SGLP-0050_S49_L001_R1_001.fastq.gz': 'd6204ae44e14ab1c0c9b78faa2ab0578', 'SGLP-0050_S49_L002_R1_001.fastq.gz': '30275f3e4245f6728f644b1767ae95e0'}","{'SGLP-0050_S49_L001_R2_001.fastq.gz': '226812dc8f44ec40b0e030865a71c6a3', 'SGLP-0050_S49_L002_R2_001.fastq.gz': 'aefd579f68c36e13625e54cc434c9872'}",SGLP-0050_S49_L001_R1_001.fastq.gz,{}
3166,3166,SGLP-0051,SGPC-02,SGLP-0051_S50_L001_R1_001.fastq.gz;SGLP-0051_S50_L002_R1_001.fastq.gz,3074e328b7753ab9bb1fd867f3bfb85c;a44bafd85281bdfb89687c3d41e85b10,1568488;1636668,SGLP-0051_S50_L001_R2_001.fastq.gz;SGLP-0051_S50_L002_R2_001.fastq.gz,f592d364dc42c43c65ff6526be776c87;4aea89453e24a56d2d2a3ae372861913,1568488;1636668,Yes,HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,"{'SGLP-0051_S50_L001_R1_001.fastq.gz': '3074e328b7753ab9bb1fd867f3bfb85c', 'SGLP-0051_S50_L002_R1_001.fastq.gz': 'a44bafd85281bdfb89687c3d41e85b10'}","{'SGLP-0051_S50_L001_R2_001.fastq.gz': 'f592d364dc42c43c65ff6526be776c87', 'SGLP-0051_S50_L002_R2_001.fastq.gz': '4aea89453e24a56d2d2a3ae372861913'}",SGLP-0051_S50_L001_R1_001.fastq.gz,{}
3167,3167,SGLP-0052,SGPC-02,SGLP-0052_S51_L001_R1_001.fastq.gz;SGLP-0052_S51_L002_R1_001.fastq.gz,c871329dfb58085a75078f824b9c4cf7;486df0ed488149849c7f5f21e9614d75,1140922;1183655,SGLP-0052_S51_L001_R2_001.fastq.gz;SGLP-0052_S51_L002_R2_001.fastq.gz,90596e65b2144b81d598c77142b9aabb;5d249fecfc83d74561d866f641a2bac2,1140922;1183655,Yes,HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,"{'SGLP-0052_S51_L001_R1_001.fastq.gz': 'c871329dfb58085a75078f824b9c4cf7', 'SGLP-0052_S51_L002_R1_001.fastq.gz': '486df0ed488149849c7f5f21e9614d75'}","{'SGLP-0052_S51_L001_R2_001.fastq.gz': '90596e65b2144b81d598c77142b9aabb', 'SGLP-0052_S51_L002_R2_001.fastq.gz': '5d249fecfc83d74561d866f641a2bac2'}",SGLP-0052_S51_L001_R1_001.fastq.gz,{}
3168,3168,SGLP-0053,SGPC-02,SGLP-0053_S52_L001_R1_001.fastq.gz;SGLP-0053_S52_L002_R1_001.fastq.gz,14c23164efea3cc3135c677b7618b5ef;67a12eaaea7d0b84f7e540dc9699d392,781004;810893,SGLP-0053_S52_L001_R2_001.fastq.gz;SGLP-0053_S52_L002_R2_001.fastq.gz,0412c2fab66ddb08e42b0ff42fdc3926;70e99a325e4ff6ef9b66cacbbcb6e092,781004;810893,Yes,HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,"{'SGLP-0053_S52_L001_R1_001.fastq.gz': '14c23164efea3cc3135c677b7618b5ef', 'SGLP-0053_S52_L002_R1_001.fastq.gz': '67a12eaaea7d0b84f7e540dc9699d392'}","{'SGLP-0053_S52_L001_R2_001.fastq.gz': '0412c2fab66ddb08e42b0ff42fdc3926', 'SGLP-0053_S52_L002_R2_001.fastq.gz': '70e99a325e4ff6ef9b66cacbbcb6e092'}",SGLP-0053_S52_L001_R1_001.fastq.gz,{}
3169,3169,SGLP-0054,SGPC-02,SGLP-0054_S53_L001_R1_001.fastq.gz;SGLP-0054_S53_L002_R1_001.fastq.gz,810f4e89564ca0a76efc91500ea87275;8e744792675b2cc549eec32e09289dd8,1528769;1583457,SGLP-0054_S53_L001_R2_001.fastq.gz;SGLP-0054_S53_L002_R2_001.fastq.gz,f7902680a8263e374007a6322c6f64f0;a0b998d232163cdd121541625aae8c80,1528769;1583457,Yes,HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,"{'SGLP-0054_S53_L001_R1_001.fastq.gz': '810f4e89564ca0a76efc91500ea87275', 'SGLP-0054_S53_L002_R1_001.fastq.gz': '8e744792675b2cc549eec32e09289dd8'}","{'SGLP-0054_S53_L001_R2_001.fastq.gz': 'f7902680a8263e374007a6322c6f64f0', 'SGLP-0054_S53_L002_R2_001.fastq.gz': 'a0b998d232163cdd121541625aae8c80'}",SGLP-0054_S53_L001_R1_001.fastq.gz,{}
3170,3170,SGLP-0055,SGPC-02,SGLP-0055_S54_L001_R1_001.fastq.gz;SGLP-0055_S54_L002_R1_001.fastq.gz,f5dbdf79570815de44c0d473a8dff7fe;fbe884b654dfb7a23710fccdf029c7b0,1479487;1540198,SGLP-0055_S54_L001_R2_001.fastq.gz;SGLP-0055_S54_L002_R2_001.fastq.gz,b35fd422e0204cd2b171d06e36f38634;7bb3f40ed3eb83122e851fe434438e09,1479487;1540198,Yes,HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,"{'SGLP-0055_S54_L001_R1_001.fastq.gz': 'f5dbdf79570815de44c0d473a8dff7fe', 'SGLP-0055_S54_L002_R1_001.fastq.gz': 'fbe884b654dfb7a23710fccdf029c7b0'}","{'SGLP-0055_S54_L001_R2_001.fastq.gz': 'b35fd422e0204cd2b171d06e36f38634', 'SGLP-0055_S54_L002_R2_001.fastq.gz': '7bb3f40ed3eb83122e851fe434438e09'}",SGLP-0055_S54_L001_R1_001.fastq.gz,{}
3171,3171,SGLP-0056,SGPC-02,SGLP-0056_S55_L001_R1_001.fastq.gz;SGLP-0056_S55_L002_R1_001.fastq.gz,e330a0c304a696883e7583ebd9644a7d;8ae64d9b4e3c113219a98fd405280c7d,1651443;1720901,SGLP-0056_S55_L001_R2_001.fastq.gz;SGLP-0056_S55_L002_R2_001.fastq.gz,846af5d9239983677f7066392508fff8;61de5698670928d5125d2bfc351610ba,1651443;1720901,Yes,HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,"{'SGLP-0056_S55_L001_R1_001.fastq.gz': 'e330a0c304a696883e7583ebd9644a7d', 'SGLP-0056_S55_L002_R1_001.fastq.gz': '8ae64d9b4e3c113219a98fd405280c7d'}","{'SGLP-0056_S55_L001_R2_001.fastq.gz': '846af5d9239983677f7066392508fff8', 'SGLP-0056_S55_L002_R2_001.fastq.gz': '61de5698670928d5125d2bfc351610ba'}",SGLP-0056_S55_L001_R1_001.fastq.gz,{}
3172,3172,SGLP-0057,SGPC-02,SGLP-0057_S56_L001_R1_001.fastq.gz;SGLP-0057_S56_L002_R1_001.fastq.gz,2c760827c49e22503db9cc4e9ed5c829;3043cd8ef32b28b2f35cd4c55b571adf,892421;928572,SGLP-0057_S56_L001_R2_001.fastq.gz;SGLP-0057_S56_L002_R2_001.fastq.gz,bb44d94b274f512442742b410e349ee0;beb5469bde22772395960fdd8bbddade,892421;928572,Yes,HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,"{'SGLP-0057_S56_L001_R1_001.fastq.gz': '2c760827c49e22503db9cc4e9ed5c829', 'SGLP-0057_S56_L002_R1_001.fastq.gz': '3043cd8ef32b28b2f35cd4c55b571adf'}","{'SGLP-0057_S56_L001_R2_001.fastq.gz': 'bb44d94b274f512442742b410e349ee0', 'SGLP-0057_S56_L002_R2_001.fastq.gz': 'beb5469bde22772395960fdd8bbddade'}",SGLP-0057_S56_L001_R1_001.fastq.gz,{}
